"","customer.ID","gender","age","educaton","marital.status","income","dependent.count","card.category","months.on.book","relationship.count","months.inactive","contacts.count.12","credit.limit","revolving.balance","open.to.buy","transaction.amount.Q4.Q1","transaction.amount.12","transaction.count","transaction.change","utilization.ratio","churn"
"3308",712319958,"male",41,"highschool","married","80K-120K",4,"Blue",29,4,2,1,12154,2517,9637,0.864,3853,71,0.775,0.207,"no"
"3309",712198983,"male",46,"graduate","married","60K-80K",4,"Blue",36,3,3,3,3258,0,3258,0.784,3169,67,0.489,0,"no"
"3310",772103208,"female",44,"highschool","unknown","unknown",5,"Blue",33,4,3,2,13349,0,13349,0.882,3534,78,0.902,0,"no"
"3311",779502333,"male",50,"graduate","single",">120K",4,"Silver",32,5,3,2,34516,0,34516,0.321,1480,37,0.276,0,"yes"
"3312",718737708,"male",45,"graduate","single","80K-120K",4,"Blue",33,3,5,3,31458,1202,30256,0.673,4202,66,0.61,0.038,"no"
"3313",821351958,"female",40,"college","married","<40K",4,"Blue",36,6,1,2,1438.3,0,1438.3,0.785,3308,54,1,0,"no"
"3314",716142858,"female",46,"uneducated","married","<40K",4,"Silver",36,3,1,4,10961,1391,9570,0.662,3914,77,0.75,0.127,"no"
"3315",826079508,"male",48,"unknown","unknown","60K-80K",2,"Blue",44,4,3,3,8904,1886,7018,0.945,3654,65,0.757,0.212,"no"
"3316",773236983,"male",47,"highschool","married","40K-60K",4,"Blue",40,4,2,3,2498,2258,240,0.992,1839,29,0.706,0.904,"no"
"3317",826717533,"male",42,"graduate","unknown","80K-120K",3,"Blue",38,6,1,1,16105,724,15381,0.949,4631,76,0.767,0.045,"no"
"3318",789334458,"female",43,"graduate","unknown","unknown",3,"Silver",33,3,1,3,34516,1858,32658,0.622,4197,67,0.523,0.054,"no"
"3319",814092858,"female",49,"graduate","unknown","unknown",3,"Blue",44,5,2,1,2222,694,1528,0.903,4372,65,0.711,0.312,"no"
"3320",708355683,"female",46,"graduate","married","unknown",4,"Blue",38,3,2,3,16815,0,16815,0.938,2976,65,0.512,0,"no"
"3321",803124408,"female",41,"unknown","married","unknown",3,"Blue",35,2,3,5,11538,0,11538,0.507,1926,53,0.432,0,"yes"
"3322",789964983,"male",45,"graduate","divorced","40K-60K",2,"Blue",36,2,2,4,9569,0,9569,0.598,1724,35,0.25,0,"yes"
"3323",720303933,"male",40,"graduate","married","80K-120K",2,"Blue",36,6,1,3,3340,1282,2058,0.724,4526,82,0.547,0.384,"no"
"3324",708665133,"male",40,"graduate","married","80K-120K",2,"Blue",28,6,2,3,3654,1172,2482,0.938,4003,67,0.595,0.321,"no"
"3325",828236133,"male",49,"graduate","married","40K-60K",2,"Blue",45,4,2,0,10541,1387,9154,0.72,4269,92,0.614,0.132,"no"
"3326",712000758,"male",51,"uneducated","single",">120K",4,"Silver",39,5,2,1,34516,1959,32557,0.888,3997,54,0.929,0.057,"no"
"3327",715378383,"female",43,"graduate","single","unknown",4,"Silver",36,4,3,4,34516,1893,32623,0.748,3639,76,1,0.055,"no"
"3328",769985883,"male",45,"graduate","single","80K-120K",2,"Blue",39,6,3,3,1613,0,1613,0.635,3549,65,0.444,0,"no"
"3329",709297608,"male",38,"college","single","80K-120K",3,"Blue",26,3,3,2,1438.3,0,1438.3,0.399,1585,32,0.455,0,"yes"
"3330",716971833,"female",40,"uneducated","married","unknown",2,"Blue",29,5,3,3,13126,0,13126,0.725,4496,61,0.848,0,"no"
"3331",801373833,"male",49,"college","divorced","40K-60K",4,"Blue",43,3,2,3,1922,710,1212,0.951,2920,46,1.421,0.369,"no"
"3332",716040783,"female",45,"graduate","unknown","<40K",3,"Silver",36,3,2,2,14521,0,14521,0.41,4178,66,0.467,0,"no"
"3333",817977933,"female",63,"graduate","single","<40K",0,"Blue",56,5,6,3,1931,1531,400,0.778,2288,48,0.714,0.793,"yes"
"3334",827055333,"male",43,"graduate","single","40K-60K",3,"Blue",39,5,3,5,8513,1042,7471,0.702,2015,37,0.682,0.122,"no"
"3335",772116408,"male",50,"highschool","single","40K-60K",1,"Blue",39,4,1,1,2421,1029,1392,0.675,2377,56,0.75,0.425,"no"
"3336",734924658,"female",47,"highschool","married","<40K",5,"Blue",36,5,3,1,1478,792,686,0.873,4123,67,0.489,0.536,"no"
"3337",711775383,"male",63,"graduate","single","60K-80K",1,"Blue",36,6,1,4,2466,0,2466,1.077,4059,66,0.65,0,"no"
"3338",715019058,"female",30,"post-graduate","divorced","<40K",2,"Blue",36,3,1,2,2501,1845,656,0.668,2933,65,0.806,0.738,"no"
"3339",780715683,"male",41,"doctorate","single","60K-80K",3,"Blue",30,4,1,3,13602,0,13602,0.699,3582,69,0.683,0,"no"
"3340",827341383,"male",38,"graduate","single","<40K",3,"Blue",34,5,3,2,3094,1317,1777,0.957,3607,81,0.884,0.426,"no"
"3341",708757233,"female",44,"highschool","married","<40K",2,"Blue",32,4,2,3,2485,1489,996,0.779,3697,77,0.833,0.599,"no"
"3342",710504283,"male",50,"uneducated","married","80K-120K",1,"Blue",39,6,3,4,14817,1463,13354,0.795,4014,70,0.628,0.099,"no"
"3343",713919183,"male",50,"unknown","married","80K-120K",3,"Blue",39,5,3,4,13824,1582,12242,0.522,4630,74,0.644,0.114,"no"
"3344",713171358,"female",46,"college","single","<40K",4,"Blue",36,6,1,2,1438.3,0,1438.3,0.749,3880,74,0.721,0,"no"
"3345",773140683,"male",51,"unknown","married","60K-80K",0,"Blue",43,4,1,2,3797,1202,2595,0.695,4191,65,0.757,0.317,"no"
"3346",716358033,"female",53,"graduate","single","<40K",1,"Blue",43,6,3,4,6189,0,6189,0.538,5004,65,0.806,0,"no"
"3347",826410708,"male",40,"unknown","married","60K-80K",4,"Blue",36,3,2,3,22956,1407,21549,0.709,5554,64,0.6,0.061,"no"
"3348",789717708,"female",49,"unknown","married","40K-60K",1,"Blue",37,5,2,4,3943,1135,2808,0.672,4180,82,0.783,0.288,"no"
"3349",711679533,"male",54,"post-graduate","divorced",">120K",2,"Blue",43,3,2,2,5569,968,4601,0.949,2600,60,0.714,0.174,"no"
"3350",711342483,"male",50,"college","married","80K-120K",1,"Blue",36,5,2,3,2418,1720,698,1.019,3896,58,0.812,0.711,"no"
"3351",720242733,"male",45,"unknown","single","<40K",4,"Blue",36,5,2,3,1963,1549,414,0.778,3718,75,0.596,0.789,"no"
"3352",721213833,"female",46,"highschool","unknown","unknown",2,"Blue",32,4,1,3,7966,1423,6543,0.987,3780,75,0.923,0.179,"no"
"3353",756624183,"female",51,"graduate","married","<40K",3,"Blue",44,6,1,3,7742,2024,5718,0.929,3507,69,0.568,0.261,"no"
"3354",717622308,"female",63,"highschool","single","<40K",0,"Blue",36,4,3,3,2074,1688,386,0.62,4232,75,0.5,0.814,"no"
"3355",714629358,"female",54,"graduate","divorced","40K-60K",3,"Blue",34,2,3,4,4948,0,4948,0.392,1796,41,0.519,0,"yes"
"3356",744307008,"male",51,"uneducated","married","60K-80K",1,"Blue",44,4,2,3,4988,0,4988,0.619,3890,74,0.644,0,"no"
"3357",708871158,"male",60,"graduate","single","60K-80K",1,"Silver",42,4,3,4,28701,0,28701,1.165,3516,57,0.727,0,"no"
"3358",710979033,"male",30,"unknown","single","40K-60K",0,"Blue",20,3,1,3,6607,2517,4090,0.854,3046,73,0.78,0.381,"no"
"3359",818903583,"male",44,"uneducated","divorced","60K-80K",5,"Blue",39,5,2,0,16034,1597,14437,0.775,3628,59,0.903,0.1,"no"
"3360",712980333,"male",33,"graduate","divorced","60K-80K",3,"Blue",36,6,3,3,24149,1848,22301,0.731,2584,66,0.833,0.077,"no"
"3361",717655458,"female",40,"uneducated","unknown","40K-60K",2,"Silver",28,5,3,4,16903,1507,15396,0.97,3819,61,0.525,0.089,"no"
"3362",822112383,"male",52,"college","married","60K-80K",3,"Blue",48,5,1,2,1438.3,0,1438.3,0.618,3769,73,0.659,0,"no"
"3363",711538758,"male",39,"graduate","single","60K-80K",5,"Blue",36,1,3,3,24657,633,24024,0.358,1954,46,0.394,0.026,"yes"
"3364",719987733,"female",51,"unknown","single","40K-60K",3,"Blue",38,3,3,3,5026,0,5026,0.564,1844,37,0.609,0,"yes"
"3365",719184783,"female",51,"graduate","single","unknown",1,"Blue",41,3,2,2,9352,1429,7923,0.728,3536,71,0.69,0.153,"no"
"3366",715857183,"male",46,"college","single","60K-80K",2,"Blue",36,3,3,2,4939,1296,3643,0.911,2150,43,0.87,0.262,"no"
"3367",719657583,"male",44,"graduate","married","40K-60K",3,"Blue",40,2,2,6,9502,2457,7045,0.915,2310,57,0.676,0.259,"yes"
"3368",789713208,"female",62,"doctorate","single","<40K",0,"Blue",50,6,3,5,2936,326,2610,0.935,2692,29,0.526,0.111,"yes"
"3369",802031583,"male",53,"uneducated","single","80K-120K",2,"Blue",47,6,1,1,22855,0,22855,0.741,3711,83,0.804,0,"no"
"3370",711529383,"female",47,"graduate","married","40K-60K",3,"Blue",41,4,1,4,6602,1224,5378,0.665,3163,73,0.825,0.185,"no"
"3371",715371108,"male",45,"graduate","married","80K-120K",3,"Blue",40,3,3,2,3728,0,3728,0.358,1632,42,0.448,0,"yes"
"3372",712988958,"male",42,"graduate","single","60K-80K",4,"Blue",33,5,2,0,2021,1731,290,0.986,3253,62,0.722,0.857,"no"
"3373",713005908,"female",47,"graduate","married","40K-60K",2,"Blue",36,5,2,3,2255,1733,522,0.903,4772,83,0.729,0.769,"no"
"3374",712236483,"female",41,"graduate","single","<40K",2,"Gold",36,5,3,4,15704,1991,13713,0.699,4487,71,0.543,0.127,"no"
"3375",711852783,"male",46,"unknown","married","60K-80K",2,"Blue",36,3,2,2,5746,1572,4174,0.937,3446,56,1,0.274,"no"
"3376",780056733,"male",36,"unknown","single","40K-60K",3,"Blue",22,3,6,3,8436,2517,5919,0.807,2627,63,1.032,0.298,"no"
"3377",796903083,"female",47,"doctorate","married","40K-60K",1,"Blue",36,2,3,2,1438.3,0,1438.3,0.838,2584,42,0.448,0,"yes"
"3378",716014983,"female",56,"highschool","single","<40K",3,"Blue",48,6,5,3,8340,1902,6438,0.81,3755,77,0.833,0.228,"no"
"3379",712521783,"male",54,"graduate","unknown","80K-120K",3,"Blue",47,6,2,4,15108,1288,13820,0.684,3713,65,0.512,0.085,"no"
"3380",780045708,"female",42,"graduate","single","40K-60K",3,"Silver",26,6,2,2,15104,1204,13900,0.824,4259,79,0.58,0.08,"no"
"3381",719488008,"female",39,"graduate","married","<40K",1,"Blue",36,3,3,1,2490,1281,1209,0.551,1902,34,0.619,0.514,"no"
"3382",771575058,"male",45,"graduate","married","<40K",1,"Blue",33,4,3,4,2009,1795,214,0.645,3172,55,0.719,0.893,"no"
"3383",772137183,"male",52,"graduate","single",">120K",2,"Blue",41,1,3,1,31668,810,30858,0.643,1822,36,0.5,0.026,"yes"
"3384",779709033,"male",46,"unknown","married","60K-80K",4,"Blue",29,6,3,2,5735,2410,3325,0.616,3908,75,0.63,0.42,"no"
"3385",709716258,"male",48,"highschool","unknown","80K-120K",3,"Blue",36,3,1,3,7633,1707,5926,0.529,1807,58,0.657,0.224,"no"
"3386",737986083,"male",46,"highschool","single","60K-80K",3,"Blue",39,4,1,4,23642,2049,21593,0.719,3139,54,0.636,0.087,"no"
"3387",713343333,"male",42,"unknown","married","40K-60K",3,"Blue",29,4,3,4,6698,1327,5371,0.798,4065,77,0.711,0.198,"no"
"3388",779331558,"female",45,"unknown","single","<40K",2,"Blue",27,6,3,3,1438.3,0,1438.3,0.683,2598,59,0.595,0,"no"
"3389",714973758,"female",50,"graduate","single","<40K",3,"Blue",36,4,3,2,1438.3,1002,436.3,1.306,2004,25,0.667,0.697,"no"
"3390",718009158,"female",50,"uneducated","single","<40K",3,"Blue",41,4,2,2,2563,1860,703,0.68,3774,83,0.804,0.726,"no"
"3391",789597408,"female",39,"post-graduate","single","40K-60K",1,"Silver",32,5,2,3,17814,0,17814,0.82,4712,76,0.689,0,"no"
"3392",712165308,"female",45,"doctorate","single","unknown",2,"Blue",36,4,2,4,7738,947,6791,0.845,4255,61,0.694,0.122,"no"
"3393",821768658,"male",52,"unknown","single",">120K",0,"Blue",48,4,5,5,13114,2247,10867,1.003,2474,51,0.417,0.171,"yes"
"3394",719341683,"male",42,"unknown","married",">120K",2,"Blue",31,3,2,4,34516,1067,33449,0.487,4281,72,0.636,0.031,"no"
"3395",708637758,"female",49,"graduate","single","unknown",3,"Blue",37,4,3,4,17345,545,16800,0.905,3523,64,0.829,0.031,"no"
"3396",779974758,"male",51,"college","single",">120K",2,"Blue",40,6,3,3,8706,868,7838,0.991,3203,54,0.929,0.1,"no"
"3397",821815458,"male",48,"highschool","single","60K-80K",3,"Blue",44,5,1,1,19272,1519,17753,0.557,3398,67,0.763,0.079,"no"
"3398",711708408,"female",52,"highschool","married","unknown",3,"Blue",43,4,3,2,4798,0,4798,0.583,3967,72,0.636,0,"no"
"3399",812449758,"male",43,"highschool","single","60K-80K",3,"Blue",38,2,3,2,12254,0,12254,0.705,2129,42,0.355,0,"yes"
"3400",715682208,"male",49,"doctorate","married","80K-120K",3,"Blue",36,4,1,4,9549,0,9549,0.712,4629,76,0.652,0,"no"
"3401",719914908,"male",37,"uneducated","divorced","<40K",2,"Silver",36,3,3,2,11568,1846,9722,0.755,1701,44,1.095,0.16,"no"
"3402",714744783,"female",48,"unknown","married","<40K",3,"Blue",36,3,1,4,6197,1219,4978,0.552,3825,67,0.675,0.197,"no"
"3403",710809833,"male",40,"graduate","married","80K-120K",3,"Silver",27,3,1,2,34516,0,34516,0.834,3193,53,0.559,0,"no"
"3404",720942333,"male",49,"unknown","married","40K-60K",2,"Blue",36,4,3,4,5137,0,5137,0.612,2043,52,1,0,"no"
"3405",709423158,"male",46,"graduate","single","80K-120K",4,"Blue",26,4,3,0,1791,1337,454,0.763,3592,46,0.917,0.747,"no"
"3406",718307433,"female",50,"graduate","single","<40K",0,"Blue",36,5,1,4,7238,2111,5127,1.085,2025,36,1.118,0.292,"no"
"3407",772607433,"male",50,"highschool","married","80K-120K",3,"Blue",40,6,2,4,4514,2016,2498,0.313,4107,59,0.639,0.447,"no"
"3408",801709308,"female",44,"uneducated","married","unknown",4,"Blue",38,6,1,2,5366,968,4398,0.992,4558,56,0.75,0.18,"no"
"3409",778502958,"male",47,"unknown","divorced","60K-80K",3,"Silver",35,4,2,5,29812,2031,27781,0.767,2385,50,0.515,0.068,"no"
"3410",806656083,"female",48,"graduate","married","40K-60K",2,"Blue",43,3,2,4,9559,1514,8045,0.716,4064,70,0.556,0.158,"no"
"3411",823635033,"female",49,"highschool","married","<40K",2,"Blue",45,6,2,5,8353,1535,6818,1.323,4200,83,0.804,0.184,"no"
"3412",718739508,"female",51,"unknown","married","<40K",5,"Blue",39,6,2,4,5455,1217,4238,0.66,3863,67,0.811,0.223,"no"
"3413",709272333,"female",59,"uneducated","unknown","<40K",1,"Blue",45,6,3,3,9899,2023,7876,0.445,4579,73,0.622,0.204,"no"
"3414",721538883,"male",45,"graduate","single","40K-60K",4,"Silver",37,4,3,4,15578,0,15578,0.716,4449,81,0.723,0,"no"
"3415",718835583,"female",50,"graduate","married","unknown",1,"Blue",41,6,2,2,15641,2379,13262,0.816,3769,76,0.617,0.152,"no"
"3416",827970933,"female",46,"graduate","married","<40K",4,"Blue",42,4,2,0,3504,1698,1806,0.575,4439,70,0.628,0.485,"no"
"3417",719888358,"male",47,"unknown","divorced","80K-120K",1,"Blue",38,5,3,5,18432,1422,17010,1.357,2748,58,0.933,0.077,"no"
"3418",717030633,"male",46,"college","single","60K-80K",4,"Blue",34,5,3,4,2369,1405,964,0.624,3034,51,0.889,0.593,"no"
"3419",815085708,"female",60,"highschool","single","40K-60K",0,"Blue",55,1,5,5,10882,2517,8365,0.266,1861,46,0.278,0.231,"yes"
"3420",716332533,"female",38,"unknown","unknown","40K-60K",3,"Blue",36,6,1,3,3509,1819,1690,0.894,4712,84,0.909,0.518,"no"
"3421",822964683,"female",51,"graduate","single","<40K",1,"Blue",47,6,3,4,2469,1491,978,0.869,4351,62,0.632,0.604,"no"
"3422",719335233,"female",47,"uneducated","married","<40K",3,"Silver",27,5,3,4,14335,938,13397,0.445,3610,75,0.531,0.065,"no"
"3423",779683683,"male",47,"highschool","single","40K-60K",3,"Blue",31,6,3,2,4005,1985,2020,1.356,2344,34,0.7,0.496,"no"
"3424",712653183,"female",49,"unknown","single","<40K",4,"Blue",36,4,1,4,1976,1694,282,1.054,3675,81,0.841,0.857,"no"
"3425",715485483,"female",39,"graduate","married","<40K",5,"Blue",36,3,3,3,3664,0,3664,0.419,1479,44,0.913,0,"yes"
"3426",788912658,"female",44,"unknown","married","<40K",2,"Blue",30,3,1,4,3734,0,3734,0.954,3144,62,0.722,0,"no"
"3427",711396483,"male",40,"graduate","single","40K-60K",2,"Blue",36,3,2,3,6033,0,6033,0.834,4505,74,0.721,0,"no"
"3428",789220008,"male",56,"highschool","married","80K-120K",3,"Blue",45,5,2,2,4531,0,4531,0.491,1425,27,1.077,0,"no"
"3429",716436483,"female",45,"uneducated","unknown","<40K",3,"Blue",36,4,4,3,6245,0,6245,0.554,2521,50,0.667,0,"no"
"3430",717661908,"male",37,"doctorate","single","80K-120K",5,"Silver",36,4,1,1,34516,0,34516,0.711,2681,55,0.618,0,"no"
"3431",778459833,"male",42,"graduate","married","60K-80K",5,"Blue",27,3,2,3,11880,2025,9855,0.835,1789,42,1.471,0.17,"no"
"3432",769448658,"female",43,"unknown","married","<40K",2,"Blue",37,5,2,3,4188,0,4188,0.565,3492,69,0.683,0,"no"
"3433",820346133,"female",59,"uneducated","single","<40K",2,"Blue",54,5,1,2,9344,1334,8010,0.375,4154,60,0.818,0.143,"no"
"3434",720119808,"male",42,"highschool","married","80K-120K",3,"Blue",36,3,2,2,24126,948,23178,0.616,3342,52,0.677,0.039,"no"
"3435",721523658,"male",46,"highschool","unknown",">120K",5,"Blue",26,4,3,3,34516,772,33744,0.979,3699,77,0.878,0.022,"no"
"3436",711176133,"male",28,"highschool","single","<40K",0,"Blue",36,6,3,4,2295,1015,1280,1.04,3366,82,0.708,0.442,"no"
"3437",794560833,"female",47,"graduate","married","40K-60K",3,"Blue",31,6,3,6,5496,0,5496,0.548,1913,34,0.308,0,"yes"
"3438",718197108,"male",54,"graduate","single","80K-120K",2,"Blue",36,5,3,3,12342,0,12342,0.431,1430,37,0.423,0,"yes"
"3439",713750583,"female",55,"college","unknown","<40K",1,"Blue",36,4,2,4,1928,1125,803,0.911,2190,30,0.667,0.584,"no"
"3440",769576608,"male",62,"uneducated","single","60K-80K",1,"Blue",49,4,1,2,12814,1010,11804,0.869,3566,76,0.551,0.079,"no"
"3441",708626058,"female",49,"uneducated","married","<40K",2,"Blue",34,6,2,4,5242,1465,3777,1.025,4098,68,0.789,0.279,"no"
"3442",710333883,"male",48,"graduate","married","60K-80K",3,"Blue",37,5,2,2,8808,390,8418,0.628,1905,42,0.448,0.044,"yes"
"3443",715401633,"female",43,"graduate","single","<40K",3,"Blue",35,3,1,2,4469,2002,2467,0.669,2111,38,0.462,0.448,"no"
"3444",755220783,"male",51,"doctorate","married","80K-120K",1,"Blue",44,5,2,4,8031,1167,6864,0.549,3576,77,0.791,0.145,"no"
"3445",789603183,"male",48,"highschool","unknown","60K-80K",4,"Blue",41,4,1,3,9728,0,9728,0.806,3756,57,0.727,0,"no"
"3446",767564358,"female",47,"doctorate","married","40K-60K",5,"Blue",40,6,1,1,4748,1008,3740,0.484,3197,70,0.707,0.212,"no"
"3447",789744033,"male",50,"graduate","single","80K-120K",2,"Blue",38,4,1,1,19999,1007,18992,0.987,3183,69,0.5,0.05,"no"
"3448",709887483,"male",56,"uneducated","divorced","40K-60K",2,"Blue",45,3,1,3,6331,1420,4911,0.529,3527,69,0.438,0.224,"no"
"3449",779765058,"male",43,"unknown","single","40K-60K",2,"Blue",31,6,1,1,9662,817,8845,0.679,3817,70,0.489,0.085,"no"
"3450",789177333,"female",47,"graduate","married","<40K",2,"Blue",36,6,3,2,1693,1088,605,0.532,2104,40,0.739,0.643,"yes"
"3451",717262833,"female",49,"unknown","married","<40K",3,"Blue",36,5,2,4,2964,2043,921,0.692,4345,69,0.468,0.689,"no"
"3452",714878508,"female",48,"highschool","single","<40K",2,"Blue",36,3,3,3,5483,535,4948,0.681,2051,49,0.633,0.098,"no"
"3453",711079308,"male",40,"graduate","married","60K-80K",3,"Blue",27,4,2,3,15186,0,15186,0.483,1884,33,0.435,0,"yes"
"3454",794510358,"male",41,"graduate","married","80K-120K",3,"Blue",26,6,3,3,33408,0,33408,0.816,3754,77,0.878,0,"no"
"3455",715033533,"female",43,"highschool","married","<40K",2,"Blue",37,4,2,2,3125,2517,608,0.73,4422,71,0.732,0.805,"no"
"3456",779400183,"male",42,"graduate","single","60K-80K",3,"Blue",31,3,3,4,2934,2517,417,0.868,2484,55,0.774,0.858,"no"
"3457",716636808,"male",39,"graduate","single",">120K",3,"Blue",36,4,2,2,34516,0,34516,0.754,3572,55,0.667,0,"no"
"3458",708733983,"female",50,"doctorate","single","40K-60K",1,"Blue",36,6,3,2,5349,2391,2958,0.671,2122,46,0.394,0.447,"yes"
"3459",710521383,"male",50,"uneducated","single","80K-120K",3,"Blue",38,6,2,0,9810,1838,7972,0.661,2247,41,0.64,0.187,"no"
"3460",720075558,"male",50,"college","married",">120K",4,"Blue",36,6,1,4,7084,0,7084,0.889,3838,66,0.737,0,"no"
"3461",716468658,"female",51,"unknown","single","<40K",2,"Blue",36,3,1,3,3537,0,3537,0.647,4101,80,0.702,0,"no"
"3462",717569283,"male",47,"doctorate","single","<40K",5,"Blue",36,3,1,2,8896,1338,7558,0.741,4252,70,0.591,0.15,"no"
"3463",787491483,"male",41,"unknown","divorced","80K-120K",3,"Blue",29,5,2,3,30733,1153,29580,0.987,3455,80,0.702,0.038,"no"
"3464",779995833,"male",49,"unknown","married","60K-80K",0,"Blue",39,6,2,4,10177,1748,8429,0.622,3557,64,0.939,0.172,"no"
"3465",714215058,"female",42,"highschool","married","<40K",3,"Blue",33,5,2,4,6848,0,6848,0.962,4006,82,0.822,0,"no"
"3466",789407958,"male",42,"graduate","married","60K-80K",1,"Blue",33,6,2,3,17165,1153,16012,0.578,4063,62,0.676,0.067,"no"
"3467",715118058,"male",45,"graduate","married","80K-120K",3,"Blue",36,3,3,1,20274,2100,18174,0.584,5274,66,0.61,0.104,"no"
"3468",713672208,"male",50,"doctorate","divorced","60K-80K",1,"Blue",33,3,5,2,19939,0,19939,1.03,3342,76,0.462,0,"no"
"3469",720865383,"male",53,"graduate","single",">120K",3,"Blue",45,4,3,1,3378,1852,1526,0.483,4437,50,1,0.548,"no"
"3470",713701533,"male",51,"unknown","married","80K-120K",2,"Blue",39,4,3,2,9773,1998,7775,0.782,3578,71,0.775,0.204,"no"
"3471",778895883,"female",50,"unknown","married","unknown",1,"Blue",31,5,3,1,3668,0,3668,0.62,4430,76,0.617,0,"no"
"3472",719655258,"male",64,"graduate","single","<40K",0,"Blue",36,3,2,4,3196,0,3196,0.578,3412,72,0.674,0,"no"
"3473",711205758,"male",45,"college","single","80K-120K",3,"Silver",33,1,3,3,34516,0,34516,1.492,2534,43,0.433,0,"yes"
"3474",806264958,"female",52,"highschool","single","<40K",2,"Blue",47,5,2,3,7030,994,6036,0.725,3211,69,0.725,0.141,"no"
"3475",714659133,"male",47,"highschool","married","80K-120K",5,"Blue",37,2,2,2,9410,0,9410,0.586,2178,41,0.864,0,"yes"
"3476",716425833,"male",38,"graduate","single",">120K",2,"Blue",36,5,2,1,34516,1229,33287,0.427,1797,35,0.296,0.036,"yes"
"3477",712166583,"female",45,"graduate","married","<40K",0,"Blue",38,4,3,3,4096,1468,2628,0.627,3490,66,0.737,0.358,"no"
"3478",713124558,"female",43,"graduate","married","unknown",2,"Blue",34,6,1,4,7210,782,6428,0.733,4249,75,0.5,0.108,"no"
"3479",714048783,"male",57,"highschool","single","80K-120K",2,"Blue",36,6,3,0,8026,2202,5824,0.586,4072,72,0.6,0.274,"no"
